category,name,code,value,unit,date,source,description
한국 내부 요인,달러/유로,0000003,1.0526,달러,20220629,ECOS,
한국 내부 요인,원/위안,0000053,191.92,원,20220629,ECOS,
한국 내부 요인,달러/유로,0000003,1.0442,달러,20220630,ECOS,
한국 내부 요인,원/미국달러,0000001,1292.9,원,20220630,ECOS,
한국 내부 요인,원/위안,0000053,192.75,원,20220630,ECOS,
한국 내부 요인,일본엔/달러,0000002,136.605,엔,20220630,ECOS,
한국 내부 요인,일반신용대출금리(신규),BECBLA03051,5.91,연%,202207,ECOS,
한국 내부 요인,고정형주담대금리(신규),BECBLA030201,4.22,연%,202207,ECOS,
한국 내부 요인,저축성수신(금융채제외)(신규),BEABAA1,2.84,연%,202207,ECOS,
한국 내부 요인,금융채금리(신규),BEABAA224,3.32,연%,202207,ECOS,
한국 내부 요인,대기업대출금리(신규),BECBLA0201,3.84,연%,202207,ECOS,
한국 내부 요인,은행수신합계,BCA8,2405935.8,십억원,202207,ECOS,
한국 내부 요인,저축성수신(요구불제외)(잔액),BEABAB21,2.06,연%,202207,ECOS,
한국 내부 요인,비거주자 원화예금,BCA901,18865.6,십억원,202207,ECOS,
한국 내부 요인,주택담보대출금리(신규),BECBLA0302,4.16,연%,202207,ECOS,
한국 내부 요인,국고채(3년),5020000,3.238,연%,202207,ECOS,
한국 내부 요인,비거주자 외화예금,BCA902,16358.5,십억원,202207,ECOS,
한국 내부 요인,M2(말잔),BBGA00,3565585.9,십억원,202207,ECOS,
한국 내부 요인,CD순발행,BCA4,49341.8,십억원,202207,ECOS,
한국 내부 요인,CPI(총지수),0,108.73,2020=100,202207,ECOS,
한국 내부 요인,"회사채(3년,AA-)",7020000,4.126,연%,202207,ECOS,
한국 내부 요인,외화예금,BCA2,121602.1,십억원,202207,ECOS,
한국 내부 요인,가계대출금리(잔액),BECBLB0202,3.64,연%,202207,ECOS,
한국 내부 요인,중소기업대출금리(신규),BECBLA0202,4.36,연%,202207,ECOS,
한국 내부 요인,기업대출금리(잔액),BECBLB0201,3.78,연%,202207,ECOS,
한국 내부 요인,CPI(식료품),A01,113.32,2020=100,202207,ECOS,
한국 내부 요인,CD(91일)금리(신규),BEABAA2211,2.78,연%,202207,ECOS,
한국 내부 요인,정기예금금리(신규),BEABAA211,2.83,연%,202207,ECOS,
한국 내부 요인,CPI(식료품 및 비주류음료),A,112.99,2020=100,202207,ECOS,
한국 내부 요인,원화예금,BCA1,1927516.9,십억원,202207,ECOS,
한국 내부 요인,저축성수신금리(신규),BEABAA2,2.93,연%,202207,ECOS,
한국 내부 요인,가계대출금리(신규),BECBLA03,4.53,연%,202207,ECOS,
한국 내부 요인,국고채(10년),5050000,3.3,연%,202207,ECOS,
한국 내부 요인,변동형주담대금리(신규),BECBLA030202,4.05,연%,202207,ECOS,
한국 내부 요인,총대출금리(잔액),BECBLB01,3.71,연%,202207,ECOS,
한국 내부 요인,기업대출금리(신규),BECBLA02,4.12,연%,202207,ECOS,
한국 내부 요인,총수신금리(잔액),BEABAB2,1.33,연%,202207,ECOS,
한국 내부 요인,공공기타대출금리(신규),BECBLA04,3.76,연%,202207,ECOS,
한국 내부 요인,M2(평잔),BBHA00,3577276.8,십억원,202207,ECOS,
한국 내부 요인,대출평균금리(신규),BECBLA01,4.21,연%,202207,ECOS,
한국 내부 요인,원/위안,0000053,193.89,원,20220701,ECOS,
한국 내부 요인,원/미국달러,0000001,1299.8,원,20220701,ECOS,
한국 내부 요인,일본엔/달러,0000002,135.795,엔,20220701,ECOS,
한국 내부 요인,달러/유로,0000003,1.04775,달러,20220701,ECOS,
한국 내부 요인,원/미국달러,0000001,1294.2,원,20220704,ECOS,
한국 내부 요인,일본엔/달러,0000002,135.215,엔,20220704,ECOS,
한국 내부 요인,원/위안,0000053,193.06,원,20220704,ECOS,
한국 내부 요인,달러/유로,0000003,1.0434,달러,20220704,ECOS,
한국 내부 요인,원/미국달러,0000001,1297.9,원,20220705,ECOS,
한국 내부 요인,달러/유로,0000003,1.0433,달러,20220705,ECOS,
한국 내부 요인,원/위안,0000053,193.79,원,20220705,ECOS,
한국 내부 요인,일본엔/달러,0000002,135.845,엔,20220705,ECOS,
한국 내부 요인,달러/유로,0000003,1.02675,달러,20220706,ECOS,
한국 내부 요인,원/위안,0000053,194.16,원,20220706,ECOS,
한국 내부 요인,일본엔/달러,0000002,135.625,엔,20220706,ECOS,
한국 내부 요인,원/미국달러,0000001,1298.0,원,20220706,ECOS,
한국 내부 요인,원/위안,0000053,194.76,원,20220707,ECOS,
한국 내부 요인,달러/유로,0000003,1.0183,달러,20220707,ECOS,
한국 내부 요인,일본엔/달러,0000002,136.055,엔,20220707,ECOS,
한국 내부 요인,원/미국달러,0000001,1307.4,원,20220707,ECOS,
한국 내부 요인,원/미국달러,0000001,1302.7,원,20220708,ECOS,
한국 내부 요인,원/위안,0000053,194.25,원,20220708,ECOS,
한국 내부 요인,달러/유로,0000003,1.01635,달러,20220708,ECOS,
한국 내부 요인,일본엔/달러,0000002,135.965,엔,20220708,ECOS,
한국 내부 요인,달러/유로,0000003,1.0174,달러,20220711,ECOS,
한국 내부 요인,원/위안,0000053,193.94,원,20220711,ECOS,
한국 내부 요인,원/미국달러,0000001,1299.3,원,20220711,ECOS,
한국 내부 요인,일본엔/달러,0000002,136.195,엔,20220711,ECOS,
한국 내부 요인,달러/유로,0000003,1.00455,달러,20220712,ECOS,
한국 내부 요인,원/위안,0000053,194.05,원,20220712,ECOS,
한국 내부 요인,원/미국달러,0000001,1300.6,원,20220712,ECOS,
한국 내부 요인,일본엔/달러,0000002,137.325,엔,20220712,ECOS,
한국 내부 요인,원/위안,0000053,194.86,원,20220713,ECOS,
한국 내부 요인,일본엔/달러,0000002,136.895,엔,20220713,ECOS,
한국 내부 요인,원/미국달러,0000001,1312.9,원,20220713,ECOS,
한국 내부 요인,달러/유로,0000003,1.0029,달러,20220713,ECOS,
한국 내부 요인,원/미국달러,0000001,1305.9,원,20220714,ECOS,
한국 내부 요인,원/위안,0000053,193.79,원,20220714,ECOS,
한국 내부 요인,달러/유로,0000003,1.00515,달러,20220714,ECOS,
한국 내부 요인,일본엔/달러,0000002,137.465,엔,20220714,ECOS,
한국 내부 요인,원/위안,0000053,194.44,원,20220715,ECOS,
한국 내부 요인,달러/유로,0000003,1.0019,달러,20220715,ECOS,
한국 내부 요인,일본엔/달러,0000002,139.03,엔,20220715,ECOS,
한국 내부 요인,원/미국달러,0000001,1310.0,원,20220715,ECOS,
한국 내부 요인,일본엔/달러,0000002,138.435,엔,20220718,ECOS,
한국 내부 요인,달러/유로,0000003,1.0086,달러,20220718,ECOS,
한국 내부 요인,원/미국달러,0000001,1323.7,원,20220718,ECOS,
한국 내부 요인,원/위안,0000053,195.56,원,20220718,ECOS,
한국 내부 요인,일본엔/달러,0000002,138.205,엔,20220719,ECOS,
한국 내부 요인,원/위안,0000053,194.78,원,20220719,ECOS,
한국 내부 요인,달러/유로,0000003,1.014,달러,20220719,ECOS,
한국 내부 요인,원/미국달러,0000001,1317.8,원,20220719,ECOS,
한국 내부 요인,달러/유로,0000003,1.02345,달러,20220720,ECOS,
한국 내부 요인,원/미국달러,0000001,1314.9,원,20220720,ECOS,
한국 내부 요인,일본엔/달러,0000002,138.215,엔,20220720,ECOS,
한국 내부 요인,원/위안,0000053,194.82,원,20220720,ECOS,
한국 내부 요인,원/위안,0000053,193.88,원,20220721,ECOS,
한국 내부 요인,일본엔/달러,0000002,138.31,엔,20220721,ECOS,
한국 내부 요인,달러/유로,0000003,1.0182,달러,20220721,ECOS,
한국 내부 요인,원/미국달러,0000001,1308.6,원,20220721,ECOS,
한국 내부 요인,달러/유로,0000003,1.02255,달러,20220722,ECOS,
한국 내부 요인,일본엔/달러,0000002,137.225,엔,20220722,ECOS,
한국 내부 요인,원/미국달러,0000001,1312.1,원,20220722,ECOS,
한국 내부 요인,원/위안,0000053,194.01,원,20220722,ECOS,
한국 내부 요인,일본엔/달러,0000002,136.315,엔,20220725,ECOS,
한국 내부 요인,원/미국달러,0000001,1311.7,원,20220725,ECOS,
한국 내부 요인,원/위안,0000053,193.74,원,20220725,ECOS,
한국 내부 요인,달러/유로,0000003,1.0211,달러,20220725,ECOS,
한국 내부 요인,원/위안,0000053,193.71,원,20220726,ECOS,
한국 내부 요인,일본엔/달러,0000002,136.495,엔,20220726,ECOS,
한국 내부 요인,달러/유로,0000003,1.02195,달러,20220726,ECOS,
한국 내부 요인,원/미국달러,0000001,1311.0,원,20220726,ECOS,
한국 내부 요인,원/위안,0000053,193.84,원,20220727,ECOS,
한국 내부 요인,달러/유로,0000003,1.0131,달러,20220727,ECOS,
한국 내부 요인,원/미국달러,0000001,1310.0,원,20220727,ECOS,
한국 내부 요인,일본엔/달러,0000002,136.865,엔,20220727,ECOS,
한국 내부 요인,원/미국달러,0000001,1312.8,원,20220728,ECOS,
한국 내부 요인,일본엔/달러,0000002,136.385,엔,20220728,ECOS,
한국 내부 요인,원/위안,0000053,194.14,원,20220728,ECOS,
한국 내부 요인,달러/유로,0000003,1.02045,달러,20220728,ECOS,
한국 내부 요인,원/미국달러,0000001,1304.0,원,20220729,ECOS,
한국 내부 요인,일본엔/달러,0000002,134.36,엔,20220729,ECOS,
한국 내부 요인,원/위안,0000053,193.35,원,20220729,ECOS,
한국 내부 요인,달러/유로,0000003,1.0194,달러,20220729,ECOS,
한국 내부 요인,비거주자 외화예금,BCA902,17157.4,십억원,202208,ECOS,
한국 내부 요인,M2(평잔),BBHA00,3598797.9,십억원,202208,ECOS,
한국 내부 요인,가계대출금리(잔액),BECBLB0202,3.8,연%,202208,ECOS,
한국 내부 요인,일반신용대출금리(신규),BECBLA03051,6.24,연%,202208,ECOS,
한국 내부 요인,공공기타대출금리(신규),BECBLA04,3.97,연%,202208,ECOS,
한국 내부 요인,"회사채(3년,AA-)",7020000,4.227,연%,202208,ECOS,
한국 내부 요인,원화예금,BCA1,1927881.9,십억원,202208,ECOS,
한국 내부 요인,변동형주담대금리(신규),BECBLA030202,4.29,연%,202208,ECOS,
한국 내부 요인,정기예금금리(신규),BEABAA211,2.91,연%,202208,ECOS,
한국 내부 요인,총수신금리(잔액),BEABAB2,1.48,연%,202208,ECOS,
한국 내부 요인,CPI(식료품),A01,115.04,2020=100,202208,ECOS,
한국 내부 요인,고정형주담대금리(신규),BECBLA030201,4.36,연%,202208,ECOS,
한국 내부 요인,기업대출금리(신규),BECBLA02,4.46,연%,202208,ECOS,
한국 내부 요인,외화예금,BCA2,125261.7,십억원,202208,ECOS,
한국 내부 요인,기업대출금리(잔액),BECBLB0201,4.0,연%,202208,ECOS,
한국 내부 요인,CPI(식료품 및 비주류음료),A,114.56,2020=100,202208,ECOS,
한국 내부 요인,CD순발행,BCA4,50088.1,십억원,202208,ECOS,
한국 내부 요인,총대출금리(잔액),BECBLB01,3.91,연%,202208,ECOS,
한국 내부 요인,금융채금리(신규),BEABAA224,3.37,연%,202208,ECOS,
한국 내부 요인,은행수신합계,BCA8,2415215.5,십억원,202208,ECOS,
한국 내부 요인,대기업대출금리(신규),BECBLA0201,4.23,연%,202208,ECOS,
한국 내부 요인,저축성수신금리(신규),BEABAA2,2.98,연%,202208,ECOS,
한국 내부 요인,대출평균금리(신규),BECBLA01,4.52,연%,202208,ECOS,
한국 내부 요인,CD(91일)금리(신규),BEABAA2211,2.97,연%,202208,ECOS,
한국 내부 요인,비거주자 원화예금,BCA901,18627.5,십억원,202208,ECOS,
한국 내부 요인,M2(말잔),BBGA00,3575800.6,십억원,202208,ECOS,
한국 내부 요인,주택담보대출금리(신규),BECBLA0302,4.35,연%,202208,ECOS,
한국 내부 요인,저축성수신(금융채제외)(신규),BEABAA1,2.91,연%,202208,ECOS,
한국 내부 요인,가계대출금리(신규),BECBLA03,4.76,연%,202208,ECOS,
한국 내부 요인,국고채(10년),5050000,3.322,연%,202208,ECOS,
한국 내부 요인,중소기업대출금리(신규),BECBLA0202,4.65,연%,202208,ECOS,
한국 내부 요인,CPI(총지수),0,108.63,2020=100,202208,ECOS,
한국 내부 요인,저축성수신(요구불제외)(잔액),BEABAB21,2.25,연%,202208,ECOS,
한국 내부 요인,국고채(3년),5020000,3.247,연%,202208,ECOS,
한국 내부 요인,일본엔/달러,0000002,133.405,엔,20220801,ECOS,
한국 내부 요인,달러/유로,0000003,1.0217,달러,20220801,ECOS,
한국 내부 요인,원/위안,0000053,192.37,원,20220801,ECOS,
한국 내부 요인,원/미국달러,0000001,1298.6,원,20220801,ECOS,
한국 내부 요인,달러/유로,0000003,1.02665,달러,20220802,ECOS,
한국 내부 요인,원/미국달러,0000001,1306.4,원,20220802,ECOS,
한국 내부 요인,원/위안,0000053,193.14,원,20220802,ECOS,
한국 내부 요인,일본엔/달러,0000002,131.55,엔,20220802,ECOS,
한국 내부 요인,달러/유로,0000003,1.0165,달러,20220803,ECOS,
한국 내부 요인,일본엔/달러,0000002,133.175,엔,20220803,ECOS,
한국 내부 요인,원/미국달러,0000001,1307.2,원,20220803,ECOS,
한국 내부 요인,원/위안,0000053,192.67,원,20220803,ECOS,
한국 내부 요인,원/미국달러,0000001,1310.5,원,20220804,ECOS,
한국 내부 요인,일본엔/달러,0000002,134.045,엔,20220804,ECOS,
한국 내부 요인,원/위안,0000053,193.71,원,20220804,ECOS,
한국 내부 요인,달러/유로,0000003,1.0161,달러,20220804,ECOS,
한국 내부 요인,원/미국달러,0000001,1309.7,원,20220805,ECOS,
한국 내부 요인,일본엔/달러,0000002,132.8,엔,20220805,ECOS,
한국 내부 요인,원/위안,0000053,193.83,원,20220805,ECOS,
한국 내부 요인,달러/유로,0000003,1.025,달러,20220805,ECOS,
한국 내부 요인,달러/유로,0000003,1.0175,달러,20220808,ECOS,
한국 내부 요인,일본엔/달러,0000002,135.075,엔,20220808,ECOS,
한국 내부 요인,원/미국달러,0000001,1299.3,원,20220808,ECOS,
한국 내부 요인,원/위안,0000053,192.2,원,20220808,ECOS,
한국 내부 요인,원/위안,0000053,192.73,원,20220809,ECOS,
한국 내부 요인,원/미국달러,0000001,1304.8,원,20220809,ECOS,
한국 내부 요인,일본엔/달러,0000002,134.925,엔,20220809,ECOS,
한국 내부 요인,달러/유로,0000003,1.0197,달러,20220809,ECOS,
한국 내부 요인,원/미국달러,0000001,1305.1,원,20220810,ECOS,
한국 내부 요인,달러/유로,0000003,1.02085,달러,20220810,ECOS,
한국 내부 요인,일본엔/달러,0000002,135.135,엔,20220810,ECOS,
한국 내부 요인,원/위안,0000053,193.09,원,20220810,ECOS,
한국 내부 요인,원/위안,0000053,193.55,원,20220811,ECOS,
한국 내부 요인,달러/유로,0000003,1.03015,달러,20220811,ECOS,
한국 내부 요인,원/미국달러,0000001,1309.1,원,20220811,ECOS,
한국 내부 요인,일본엔/달러,0000002,132.865,엔,20220811,ECOS,
한국 내부 요인,원/미국달러,0000001,1302.5,원,20220812,ECOS,
한국 내부 요인,달러/유로,0000003,1.03225,달러,20220812,ECOS,
한국 내부 요인,원/위안,0000053,193.28,원,20220812,ECOS,
한국 내부 요인,일본엔/달러,0000002,133.015,엔,20220812,ECOS,
한국 내부 요인,원/미국달러,0000001,1303.1,원,20220816,ECOS,
한국 내부 요인,일본엔/달러,0000002,133.075,엔,20220816,ECOS,
한국 내부 요인,원/위안,0000053,193.31,원,20220816,ECOS,
한국 내부 요인,달러/유로,0000003,1.0163,달러,20220816,ECOS,
한국 내부 요인,원/미국달러,0000001,1309.6,원,20220817,ECOS,
한국 내부 요인,달러/유로,0000003,1.0172,달러,20220817,ECOS,
한국 내부 요인,원/위안,0000053,192.58,원,20220817,ECOS,
한국 내부 요인,일본엔/달러,0000002,134.255,엔,20220817,ECOS,
한국 내부 요인,원/위안,0000053,192.92,원,20220818,ECOS,
한국 내부 요인,원/미국달러,0000001,1309.8,원,20220818,ECOS,
한국 내부 요인,일본엔/달러,0000002,135.125,엔,20220818,ECOS,
한국 내부 요인,달러/유로,0000003,1.0177,달러,20220818,ECOS,
한국 내부 요인,일본엔/달러,0000002,135.845,엔,20220819,ECOS,
한국 내부 요인,원/미국달러,0000001,1317.3,원,20220819,ECOS,
한국 내부 요인,원/위안,0000053,193.81,원,20220819,ECOS,
한국 내부 요인,달러/유로,0000003,1.0087,달러,20220819,ECOS,
한국 내부 요인,원/위안,0000053,194.51,원,20220822,ECOS,
한국 내부 요인,일본엔/달러,0000002,136.95,엔,20220822,ECOS,
한국 내부 요인,원/미국달러,0000001,1326.7,원,20220822,ECOS,
한국 내부 요인,달러/유로,0000003,1.0036,달러,20220822,ECOS,
한국 내부 요인,원/미국달러,0000001,1338.2,원,20220823,ECOS,
한국 내부 요인,달러/유로,0000003,0.9941,달러,20220823,ECOS,
한국 내부 요인,원/위안,0000053,195.57,원,20220823,ECOS,
한국 내부 요인,일본엔/달러,0000002,137.485,엔,20220823,ECOS,
한국 내부 요인,원/위안,0000053,195.32,원,20220824,ECOS,
한국 내부 요인,일본엔/달러,0000002,136.665,엔,20220824,ECOS,
한국 내부 요인,달러/유로,0000003,0.9973,달러,20220824,ECOS,
한국 내부 요인,원/미국달러,0000001,1341.8,원,20220824,ECOS,
한국 내부 요인,원/위안,0000053,195.27,원,20220825,ECOS,
한국 내부 요인,원/미국달러,0000001,1341.4,원,20220825,ECOS,
한국 내부 요인,달러/유로,0000003,0.9966,달러,20220825,ECOS,
한국 내부 요인,일본엔/달러,0000002,137.145,엔,20220825,ECOS,
한국 내부 요인,달러/유로,0000003,0.9971,달러,20220826,ECOS,
한국 내부 요인,원/미국달러,0000001,1336.9,원,20220826,ECOS,
한국 내부 요인,일본엔/달러,0000002,136.565,엔,20220826,ECOS,
한국 내부 요인,원/위안,0000053,194.73,원,20220826,ECOS,
한국 내부 요인,달러/유로,0000003,0.9946,달러,20220829,ECOS,
한국 내부 요인,일본엔/달러,0000002,137.955,엔,20220829,ECOS,
한국 내부 요인,원/미국달러,0000001,1332.5,원,20220829,ECOS,
한국 내부 요인,원/위안,0000053,194.2,원,20220829,ECOS,
한국 내부 요인,원/미국달러,0000001,1347.7,원,20220830,ECOS,
한국 내부 요인,원/위안,0000053,194.85,원,20220830,ECOS,
한국 내부 요인,달러/유로,0000003,0.9998,달러,20220830,ECOS,
한국 내부 요인,일본엔/달러,0000002,138.745,엔,20220830,ECOS,
한국 내부 요인,달러/유로,0000003,1.00205,달러,20220831,ECOS,
한국 내부 요인,원/위안,0000053,194.84,원,20220831,ECOS,
한국 내부 요인,원/미국달러,0000001,1347.5,원,20220831,ECOS,
한국 내부 요인,일본엔/달러,0000002,138.825,엔,20220831,ECOS,
한국 내부 요인,M2(말잔),BBGA00,3594473.7,십억원,202209,ECOS,
한국 내부 요인,저축성수신(금융채제외)(신규),BEABAA1,3.34,연%,202209,ECOS,
한국 내부 요인,금융채금리(신규),BEABAA224,3.63,연%,202209,ECOS,
한국 내부 요인,기업대출금리(잔액),BECBLB0201,4.24,연%,202209,ECOS,
한국 내부 요인,총대출금리(잔액),BECBLB01,4.12,연%,202209,ECOS,
한국 내부 요인,은행수신합계,BCA8,2433240.4,십억원,202209,ECOS,
한국 내부 요인,대기업대출금리(신규),BECBLA0201,4.38,연%,202209,ECOS,
한국 내부 요인,가계대출금리(신규),BECBLA03,5.15,연%,202209,ECOS,
한국 내부 요인,외화예금,BCA2,128386.1,십억원,202209,ECOS,
한국 내부 요인,CPI(식료품 및 비주류음료),A,116.06,2020=100,202209,ECOS,
한국 내부 요인,CD순발행,BCA4,54345.9,십억원,202209,ECOS,
한국 내부 요인,CD(91일)금리(신규),BEABAA2211,3.39,연%,202209,ECOS,
한국 내부 요인,기업대출금리(신규),BECBLA02,4.66,연%,202209,ECOS,
한국 내부 요인,공공기타대출금리(신규),BECBLA04,3.91,연%,202209,ECOS,
한국 내부 요인,국고채(3년),5020000,3.903,연%,202209,ECOS,
한국 내부 요인,가계대출금리(잔액),BECBLB0202,3.98,연%,202209,ECOS,
한국 내부 요인,CPI(총지수),0,108.82,2020=100,202209,ECOS,
한국 내부 요인,"회사채(3년,AA-)",7020000,4.9,연%,202209,ECOS,
한국 내부 요인,변동형주담대금리(신규),BECBLA030202,4.57,연%,202209,ECOS,
한국 내부 요인,저축성수신(요구불제외)(잔액),BEABAB21,2.51,연%,202209,ECOS,
한국 내부 요인,총수신금리(잔액),BEABAB2,1.66,연%,202209,ECOS,
한국 내부 요인,원화예금,BCA1,1937248.0,십억원,202209,ECOS,
한국 내부 요인,비거주자 원화예금,BCA901,20184.6,십억원,202209,ECOS,
한국 내부 요인,고정형주담대금리(신규),BECBLA030201,4.86,연%,202209,ECOS,
한국 내부 요인,비거주자 외화예금,BCA902,17791.2,십억원,202209,ECOS,
한국 내부 요인,일반신용대출금리(신규),BECBLA03051,6.62,연%,202209,ECOS,
한국 내부 요인,국고채(10년),5050000,3.897,연%,202209,ECOS,
한국 내부 요인,CPI(식료품),A01,116.57,2020=100,202209,ECOS,
한국 내부 요인,대출평균금리(신규),BECBLA01,4.71,연%,202209,ECOS,
한국 내부 요인,저축성수신금리(신규),BEABAA2,3.38,연%,202209,ECOS,
한국 내부 요인,주택담보대출금리(신규),BECBLA0302,4.79,연%,202209,ECOS,
한국 내부 요인,M2(평잔),BBHA00,3603613.7,십억원,202209,ECOS,
한국 내부 요인,정기예금금리(신규),BEABAA211,3.35,연%,202209,ECOS,
한국 내부 요인,중소기업대출금리(신규),BECBLA0202,4.87,연%,202209,ECOS,
한국 내부 요인,일본엔/달러,0000002,139.195,엔,20220901,ECOS,
한국 내부 요인,원/위안,0000053,194.61,원,20220901,ECOS,
한국 내부 요인,원/미국달러,0000001,1345.1,원,20220901,ECOS,
한국 내부 요인,달러/유로,0000003,1.0049,달러,20220901,ECOS,
한국 내부 요인,일본엔/달러,0000002,140.145,엔,20220902,ECOS,
한국 내부 요인,원/위안,0000053,195.37,원,20220902,ECOS,
한국 내부 요인,원/미국달러,0000001,1351.4,원,20220902,ECOS,
한국 내부 요인,달러/유로,0000003,0.99465,달러,20220902,ECOS,
한국 내부 요인,원/위안,0000053,196.35,원,20220905,ECOS,
한국 내부 요인,원/미국달러,0000001,1356.5,원,20220905,ECOS,
한국 내부 요인,달러/유로,0000003,0.9922,달러,20220905,ECOS,
한국 내부 요인,일본엔/달러,0000002,140.375,엔,20220905,ECOS,
한국 내부 요인,달러/유로,0000003,0.9942,달러,20220906,ECOS,
한국 내부 요인,원/미국달러,0000001,1369.7,원,20220906,ECOS,
한국 내부 요인,원/위안,0000053,197.45,원,20220906,ECOS,
한국 내부 요인,일본엔/달러,0000002,140.485,엔,20220906,ECOS,
한국 내부 요인,달러/유로,0000003,0.9892,달러,20220907,ECOS,
한국 내부 요인,일본엔/달러,0000002,143.33,엔,20220907,ECOS,
한국 내부 요인,원/미국달러,0000001,1370.3,원,20220907,ECOS,
한국 내부 요인,원/위안,0000053,197.52,원,20220907,ECOS,
한국 내부 요인,달러/유로,0000003,1.0003,달러,20220908,ECOS,
한국 내부 요인,원/미국달러,0000001,1385.3,원,20220908,ECOS,
한국 내부 요인,일본엔/달러,0000002,144.115,엔,20220908,ECOS,
한국 내부 요인,원/위안,0000053,198.52,원,20220908,ECOS,
한국 내부 요인,일본엔/달러,0000002,142.675,엔,20220913,ECOS,
한국 내부 요인,원/위안,0000053,198.27,원,20220913,ECOS,
한국 내부 요인,달러/유로,0000003,1.0125,달러,20220913,ECOS,
한국 내부 요인,원/미국달러,0000001,1381.2,원,20220913,ECOS,
한국 내부 요인,원/위안,0000053,198.66,원,20220914,ECOS,
한국 내부 요인,원/미국달러,0000001,1374.8,원,20220914,ECOS,
한국 내부 요인,달러/유로,0000003,0.9966,달러,20220914,ECOS,
한국 내부 요인,일본엔/달러,0000002,144.915,엔,20220914,ECOS,
한국 내부 요인,원/위안,0000053,199.62,원,20220915,ECOS,
한국 내부 요인,달러/유로,0000003,0.99815,달러,20220915,ECOS,
한국 내부 요인,원/미국달러,0000001,1391.7,원,20220915,ECOS,
한국 내부 요인,일본엔/달러,0000002,142.995,엔,20220915,ECOS,
한국 내부 요인,일본엔/달러,0000002,143.35,엔,20220916,ECOS,
한국 내부 요인,원/미국달러,0000001,1394.2,원,20220916,ECOS,
한국 내부 요인,원/위안,0000053,199.92,원,20220916,ECOS,
한국 내부 요인,달러/유로,0000003,0.9993,달러,20220916,ECOS,
한국 내부 요인,원/미국달러,0000001,1394.2,원,20220919,ECOS,
한국 내부 요인,일본엔/달러,0000002,142.915,엔,20220919,ECOS,
한국 내부 요인,원/위안,0000053,198.85,원,20220919,ECOS,
한국 내부 요인,달러/유로,0000003,1.0018,달러,20220919,ECOS,
한국 내부 요인,원/위안,0000053,198.32,원,20220920,ECOS,
한국 내부 요인,원/미국달러,0000001,1390.1,원,20220920,ECOS,
한국 내부 요인,달러/유로,0000003,1.00275,달러,20220920,ECOS,
한국 내부 요인,일본엔/달러,0000002,143.335,엔,20220920,ECOS,
한국 내부 요인,원/미국달러,0000001,1389.1,원,20220921,ECOS,
한국 내부 요인,일본엔/달러,0000002,143.625,엔,20220921,ECOS,
한국 내부 요인,원/위안,0000053,198.08,원,20220921,ECOS,
한국 내부 요인,달러/유로,0000003,0.9972,달러,20220921,ECOS,
한국 내부 요인,일본엔/달러,0000002,144.295,엔,20220922,ECOS,
한국 내부 요인,원/위안,0000053,197.8,원,20220922,ECOS,
한국 내부 요인,원/미국달러,0000001,1393.6,원,20220922,ECOS,
한국 내부 요인,달러/유로,0000003,0.984,달러,20220922,ECOS,
한국 내부 요인,원/미국달러,0000001,1408.0,원,20220923,ECOS,
한국 내부 요인,원/위안,0000053,198.45,원,20220923,ECOS,
한국 내부 요인,일본엔/달러,0000002,142.345,엔,20220923,ECOS,
한국 내부 요인,달러/유로,0000003,0.9839,달러,20220923,ECOS,
한국 내부 요인,원/위안,0000053,198.4,원,20220926,ECOS,
한국 내부 요인,일본엔/달러,0000002,143.49,엔,20220926,ECOS,
한국 내부 요인,달러/유로,0000003,0.96955,달러,20220926,ECOS,
한국 내부 요인,원/미국달러,0000001,1408.4,원,20220926,ECOS,
한국 내부 요인,일본엔/달러,0000002,144.59,엔,20220927,ECOS,
한국 내부 요인,원/미국달러,0000001,1429.7,원,20220927,ECOS,
한국 내부 요인,달러/유로,0000003,0.9611,달러,20220927,ECOS,
한국 내부 요인,원/위안,0000053,199.66,원,20220927,ECOS,
한국 내부 요인,원/위안,0000053,199.31,원,20220928,ECOS,
한국 내부 요인,달러/유로,0000003,0.95885,달러,20220928,ECOS,
한국 내부 요인,일본엔/달러,0000002,144.83,엔,20220928,ECOS,
한국 내부 요인,원/미국달러,0000001,1427.2,원,20220928,ECOS,
한국 내부 요인,원/미국달러,0000001,1436.5,원,20220929,ECOS,
한국 내부 요인,원/위안,0000053,199.06,원,20220929,ECOS,
한국 내부 요인,달러/유로,0000003,0.9723,달러,20220929,ECOS,
한국 내부 요인,일본엔/달러,0000002,144.275,엔,20220929,ECOS,
한국 내부 요인,원/위안,0000053,199.66,원,20220930,ECOS,
한국 내부 요인,원/미국달러,0000001,1434.8,원,20220930,ECOS,
한국 내부 요인,일본엔/달러,0000002,144.455,엔,20220930,ECOS,
한국 내부 요인,달러/유로,0000003,0.9819,달러,20220930,ECOS,
한국 내부 요인,공공기타대출금리(신규),BECBLA04,4.58,연%,202210,ECOS,
한국 내부 요인,기업대출금리(신규),BECBLA02,5.27,연%,202210,ECOS,
한국 내부 요인,대기업대출금리(신규),BECBLA0201,5.08,연%,202210,ECOS,
한국 내부 요인,"회사채(3년,AA-)",7020000,5.436,연%,202210,ECOS,
한국 내부 요인,원화예금,BCA1,1957480.2,십억원,202210,ECOS,
한국 내부 요인,외화예금,BCA2,139389.1,십억원,202210,ECOS,
